text,label
"The death toll from the 7.7-trembler has leveled out at 30,000 people while also leaving more than 400,000 houses destroyed.",1
"Rome, 26 March 2001 -- The UN Food and Agriculture Organization (FAO), citing the need to reduce the impact of storm-related disasters on agriculture, proposed a disaster management strategy, in a report presented to the 16th session of its Committee on Agriculture, which opened today.",1
Suphan Buri locals have been warned of possible flash floods due to continuous heavy rainfalls in the past 2 days.,1
CRS plans to use local labor and materials to improve the stability of homes if more severe weather hits.,0
"Twelve people lost their lives in the Himalayan state of Himachal Pradesh, while nine people were killed and 40,000 others evacuated in Bihar state, which borders Nepal's eastern plains, officials told AFP.",1
"They were members of an Indonesian animal rescue group, carrying a hawkbill sea turtle that they had found in a pond of seawater, nearly a kilometer inland.",1
"Since the beginning of the year, the WFP's Emergency Preparedness and Response Unit has been assisted by two SHA experts and has also received a substantial financial contribution.",0
"Strong wind, hailstorm and rain hit several municipalities of eastern Georgian region of Kakheti late on Monday.",1
"Weekly rainfall totals up to and exceeding 150 mm from April 29-May 5 combined with previously high precipitation amounts has led to saturated soil conditions, bank full reservoirs, and flood level stream flows, and current meteorological forecast models are indicating continued rains during the next week.",1
Beyond trucking water to remote locations during acute water emergencies-an unsustainably expensive intervention-what can be done to enhance pastoralists' ability to withstand droughts?,1
"Income from Oxfam's shop network was down slightly by 2.5 percent to ¬£22.9m as a shortage of high-quality donated goods and an unseasonably warm autumn ate into sales, especially of adult clothing.",1
"The question is whether slow-onset disasters -droughts, creeping desertification - are of the same nature as sudden-onset disasters or should they rather be considered as some of the myriad contextual factors that influence people's day-to-day living conditions and which also contribute to decisions on economic migration?",1
"The military had sent 10,000 soldiers and officers to plug two breaches in a secondary flood barrier along the Nen River, state media said.",1
"Ironically, severe localized flooding has affected certain districts of Assam, Bihar, Gujarat, Kerala, Maharashtra, and West Bengal states this season.",1
"Indeed, Iranian pastoralists, arable farmers, fishermen and nomads are moving out in large numbers, only to be replaced by Afghans.",0
Indonesia is undergoing its worst economic crisis in decades prompting a $43 billion bail-out package led by the International Monetary Fund.,0
"The scenes of migration around the villages on the banks of the Kosi are reminiscent of the worst deluge after the river breached its eastern embankment at Kusaha on August 18, 2008.",1
The Meteorological Department reported at 4 AM today (June 23rd) that a moderate southwest monsoon prevails over the Andaman Sea.,1
The southwestern monsoon arrived early in north east India and reports of flooding in the State of Assam started coming in by late June.,1
"As Sudan's rainy season begins, there have already been three brief, violent storms in the capital region and beyond since July 25.",1
"An emergency conference call today with fellow members of the Partnership for Quality Medical Donations, which includes over a dozen healthcare companies and colleague humanitarian nonprofits, confirmed all aid groups - as well as governments - are encountering the same obstacles.",1
"Millions across South Asia are struggling to rebuild their homes as receding floodwaters reveal the massive devastation caused by heavy monsoon flooding, some of the worst in years.",1
All five were pulled from the rubble alive with few injuries after a couple of hours as aftershocks rippled through the area.,1
Relief authorities are bracing for the high tide phenomenon Friday which is expected to worsen the flood situation in the coastal areas of central Pahang state.,1
It pointed out increasing incidents of more frequent and intense heavy precipitation over most regions.,1
"As reported in Information Bulletin No.1 the twin tornadoes with severe destructive winds of over 120 km per hour struck over 20 villages in the northern districts of Mymensingh and Netrakona in the evening of 14 April, killing at least 76 people and injuring over 3000.",1
